# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 304 616 610 438
p 2 12 405 503 3934 833
p 2 0 310 610 617 447
p 2 10 363 547 3160 774
p 2 0 337 583 593 458
p 2 12 373 535 3285 767
p 2 0 270 650 536 407
p 2 1 361 558 2764 680
p 2 0 285 635 556 418
p 2 26 319 575 3132 742
p 2 0 284 636 568 427
p 2 1 329 590 2192 609
p 2 0 274 646 588 420
p 2 7 312 601 2425 638
p 2 0 302 618 561 442
p 2 39 299 582 3307 819
p 2 0 307 613 590 437
p 2 40 331 549 2931 819
p 2 0 299 621 559 424
p 2 26 346 548 3325 854
p 2 0 302 618 558 432
p 2 57 317 546 4452 950
p 2 0 315 605 609 456
p 2 3 374 543 3325 790
p 2 0 298 622 581 428
p 2 5 375 540 3583 826
p 2 0 306 614 608 454
p 2 18 355 547 2736 753
p 2 0 303 617 567 430
p 2 15 342 563 3043 752
p 2 0 296 624 589 437
p 2 14 350 556 2745 781
p 2 0 302 618 590 440
p 2 62 341 517 3709 982
p 2 0 306 614 593 440
p 2 24 355 541 3700 904
p 2 0 317 603 604 445
p 2 35 359 526 3635 888
p 2 0 315 605 561 439
p 2 10 348 562 3859 789
p 2 0 320 600 612 460
p 2 10 374 536 3099 775
p 2 0 310 610 605 451
p 2 12 308 600 3077 704
p 2 0 270 650 562 430
p 2 1 343 576 2754 669
p 2 0 256 664 536 391
p 2 4 306 610 2528 671
p 2 0 268 652 553 403
p 2 0 338 582 2430 654
p 2 0 274 646 494 391
p 2 46 314 560 2926 821
p 2 0 275 645 513 397
p 2 12 325 583 2728 757
p 2 0 291 629 538 416
p 2 26 331 563 3819 853
p 2 0 294 626 570 426
p 2 15 349 556 3644 866
p 2 0 317 603 588 451
p 2 8 402 510 3379 863
p 2 0 333 587 589 453
p 2 3 397 520 3673 844
p 2 0 330 590 597 449
p 2 1 392 527 3245 766
p 2 0 364 556 713 525
p 2 10 403 507 3732 868
p 2 0 376 544 656 493
p 2 14 376 530 3478 879
p 2 0 378 542 688 504
p 2 12 401 507 3497 891
p 2 0 387 533 683 512
p 2 0 406 514 2150 705
p 2 0 346 574 643 477
p 2 0 428 492 2379 719
p 2 0 315 605 599 449
p 2 4 380 536 2370 699
p 2 0 300 620 590 434
p 2 0 376 544 2728 713
p 2 0 331 589 598 450
p 2 10 491 419 4078 913
p 2 0 382 538 714 526
p 2 9 347 564 3033 737
p 2 0 360 560 637 473
p 2 13 354 553 3323 761
p 2 0 306 614 600 451
p 2 1 349 570 2741 655
p 2 0 269 651 527 403
p 2 4 361 555 2555 695
p 2 0 306 614 558 437
p 2 1 330 589 2524 681
p 2 0 294 626 526 418
p 2 46 319 555 2992 834
i 2 920 0 0 36492 3836
p 2 0 843 77 7747 992
p 2 23 821 76 25642 1522
p 2 0 788 132 9103 1044
p 2 1 788 131 19825 1262
p 2 0 720 200 8870 963
p 2 2 797 121 20505 1272
p 2 0 806 114 8962 1017
p 2 5 756 159 14614 1091
p 2 0 748 172 9922 986
p 2 5 811 104 14074 1125
p 2 0 754 166 9806 997
p 2 0 703 217 13748 1011
p 2 0 681 239 9616 934
p 2 0 685 235 13076 1003
p 2 0 797 123 9750 1025
p 2 0 629 291 10406 902
p 2 0 738 182 13320 1054
p 2 0 711 209 10208 962
p 2 0 741 179 10023 972
p 2 0 737 183 10422 972
p 2 0 763 157 10600 1006
p 2 0 743 177 10183 980
p 2 0 763 157 10424 1000
p 2 0 704 216 10073 950
p 2 0 744 176 10285 993
p 2 0 707 213 10547 967
p 2 0 679 241 10366 936
p 2 0 746 174 10450 1007
p 2 0 711 209 10514 971
p 2 0 684 236 10366 939
p 2 0 776 144 10917 1027
p 2 0 738 182 10722 990
p 2 0 773 147 10326 1014
p 2 0 707 213 10910 966
p 2 0 689 231 10448 943
p 2 0 742 178 10383 967
p 2 0 786 134 10970 1018
p 2 0 614 306 10542 894
p 2 0 710 210 10365 971
p 2 0 705 215 11115 963
p 2 0 783 137 10886 1039
p 2 3 681 236 23367 1240
p 2 0 720 200 9470 964
p 2 2 713 205 22893 1279
p 2 0 771 149 9144 1004
p 2 1 767 152 22687 1267
p 2 0 798 122 9497 1054
p 2 0 760 160 19850 1183
p 2 0 727 193 9191 970
p 2 0 720 200 20719 1177
p 2 0 747 173 8727 967
p 2 0 783 137 9689 986
p 2 0 748 172 10318 992
p 2 0 747 173 10370 968
p 2 0 701 219 9861 951
p 2 0 736 184 10559 975
p 2 0 706 214 10377 947
p 2 0 757 163 10226 981
p 2 0 747 173 10769 989
p 2 0 689 231 10245 935
p 2 0 704 216 10415 938
p 2 0 641 279 10224 895
p 2 0 710 210 10497 958
p 2 0 700 220 10623 954
p 2 0 749 171 10072 979
p 2 0 713 207 10723 954
p 2 0 689 231 10215 925
p 2 0 763 157 10367 998
p 2 0 762 158 10369 1002
p 2 0 693 227 10374 938
p 2 0 735 185 10085 965
p 2 0 683 237 10401 928
p 2 0 712 208 10467 961
p 2 0 777 143 10439 1016
p 2 0 689 231 10595 953
p 2 0 675 245 10117 933
p 2 0 744 176 10757 989
p 2 32 755 133 28630 1577
p 2 0 786 134 8986 1031
p 2 7 784 129 24065 1371
p 2 0 744 176 9273 998
p 2 8 802 110 23806 1365
p 2 0 761 159 9107 1002
p 2 4 775 141 23322 1341
p 2 0 776 144 9147 1002
p 2 4 812 104 21043 1306
p 2 0 797 123 9124 1034
p 2 2 753 165 19058 1178
p 2 0 741 179 9036 987
p 2 1 769 150 19199 1176
p 2 0 712 208 9152 964
p 2 0 705 215 10485 948
p 2 0 689 231 10673 955
p 2 0 801 119 10485 1020
p 2 0 767 153 11127 1015
p 2 0 678 242 10247 928
p 2 0 744 176 11124 997
p 2 0 663 257 10773 932
p 2 0 709 211 10715 968
p 2 0 716 204 11267 971
p 2 0 759 161 10381 996
p 2 0 687 233 10992 947
p 2 0 684 236 10789 925
p 2 0 745 175 10697 999
p 2 0 728 192 11169 991
p 2 0 677 243 10819 951
p 2 0 755 165 10961 1017
p 2 0 731 189 10786 990
p 2 0 800 120 10534 1047
p 2 0 686 234 10925 953
p 2 0 704 216 10854 960
p 2 0 754 166 10531 1005
p 2 0 751 169 10896 1003
p 2 0 655 265 10633 936
p 2 0 730 190 10449 1003
p 2 0 733 187 10684 979
p 2 0 747 173 11019 1008
p 2 0 755 165 10392 1011
p 2 0 682 238 10682 949
p 2 0 696 224 10775 961
p 2 0 748 172 10448 1008
p 2 0 710 210 10619 970
p 2 0 737 183 10897 986
p 2 0 710 210 10098 971
p 2 0 701 219 10663 977
p 2 0 731 189 10596 977
p 2 0 756 164 10419 1014
p 2 0 693 227 10510 962
p 2 0 677 243 10769 954
p 2 0 740 180 10461 991
p 2 0 705 215 10744 968
p 2 1 726 193 19579 1147
p 2 0 741 179 8864 991
p 2 1 722 197 19423 1140
p 2 0 689 231 8960 936
p 2 0 782 138 19186 1197
p 2 0 818 102 8847 1042
p 2 0 660 260 17395 1071
p 2 0 691 229 8870 940
p 2 0 770 150 16229 1104
p 2 0 668 252 8602 906
p 2 0 732 188 9770 953
p 2 0 768 152 10380 1004
p 2 0 725 195 10405 957
p 2 0 731 189 10257 974
p 2 0 770 150 10530 1000
p 2 0 726 194 10547 960
p 2 0 725 195 10265 960
p 2 0 752 168 10545 1001
p 2 0 659 261 10724 939
p 2 0 718 202 10240 971
p 2 0 722 198 10510 959
p 2 0 739 181 10558 983
p 2 0 733 187 10306 958
p 2 0 743 177 10712 994
p 2 0 661 259 10704 914
p 2 0 706 214 10254 966
p 2 0 739 181 10622 984
p 2 0 753 167 10668 992
p 2 0 730 190 10392 969
p 2 0 695 225 10641 955
p 2 0 653 267 10621 913
p 2 0 682 238 9293 925
i 2 920 0 0 17921 3252
p 2 0 460 460 579 540
p 2 0 409 511 524 500
p 2 0 340 580 446 427
p 2 0 308 612 413 397
p 2 0 131 789 261 253
p 2 0 240 680 341 330
p 2 0 158 762 276 272
p 2 0 125 795 247 240
p 2 0 107 813 240 230
p 2 0 91 829 223 219
p 2 0 92 828 229 222
p 2 0 123 797 240 238
p 2 0 121 799 251 245
p 2 0 69 851 198 196
p 2 0 43 877 178 175
p 2 0 62 858 202 193
p 2 0 100 820 224 221
p 2 0 52 868 182 181
p 2 0 76 844 204 201
p 2 0 125 795 242 239
p 2 0 161 759 271 266
p 2 0 52 868 187 183
p 2 0 105 815 231 225
p 2 0 148 772 263 255
p 2 0 43 877 176 174
p 2 0 71 849 208 199
p 2 0 102 818 218 216
p 2 0 70 850 197 193
p 2 0 115 805 237 226
p 2 0 132 788 243 237
p 2 0 30 890 166 164
p 2 0 71 849 199 196
p 2 0 63 857 194 191
p 2 0 25 895 160 159
p 2 0 30 890 165 162
p 2 0 38 882 173 170
p 2 0 30 890 168 162
p 2 0 35 885 176 169
p 2 0 65 855 196 193
p 2 0 23 897 159 158
p 2 0 33 887 173 165
p 2 0 56 864 191 187
p 2 0 56 864 181 180
p 2 0 48 872 179 175
p 2 0 69 851 196 193
p 2 0 23 897 159 157
p 2 0 36 884 175 170
p 2 0 89 831 213 207
p 2 0 20 900 155 154
p 2 0 44 876 178 176
p 2 0 37 883 168 168
p 2 0 39 881 175 172
p 2 0 34 886 171 167
p 2 0 93 827 212 210
p 2 0 18 902 152 152
p 2 0 24 896 165 160
p 2 0 79 841 200 198
p 2 0 30 890 162 161
p 2 0 61 859 191 187
p 2 0 110 810 225 221
p 2 0 39 881 168 167
p 2 0 57 863 184 179
p 2 0 56 864 183 182
p 2 0 35 885 170 166
p 2 0 42 878 177 173
p 2 0 45 875 177 176
p 2 0 20 900 155 154
p 2 0 38 882 176 172
p 2 0 43 877 176 175
p 2 0 15 905 150 150
p 2 0 24 896 162 158
p 2 0 35 885 168 167
p 2 0 18 902 154 154
p 2 0 38 882 177 170
p 2 0 25 895 163 160
p 2 0 32 888 162 160
p 2 0 21 899 155 155
p 2 0 61 859 188 186
p 2 0 52 868 185 181
p 2 0 12 908 149 148
p 2 0 21 899 155 154
p 2 0 38 882 177 170
p 2 0 19 901 156 155
p 2 0 34 886 168 165
p 2 0 41 879 177 174
p 2 0 38 882 168 167
p 2 0 69 851 189 187
p 2 0 51 869 186 179
p 2 0 73 847 194 192
p 2 0 76 844 193 193
p 2 0 48 872 181 180
p 2 0 142 778 242 238
p 2 0 25 895 162 159
p 2 0 49 871 182 180
p 2 0 85 835 202 199
p 2 0 25 895 159 157
p 2 0 36 884 175 169
p 2 0 23 897 158 158
p 2 0 18 902 151 151
p 2 0 79 841 206 201
p 2 0 64 856 183 182
p 2 0 36 884 170 168
p 2 0 31 889 167 165
p 2 0 18 902 152 152
p 2 0 51 869 183 179
p 2 0 79 841 200 197
p 2 0 139 781 235 231
p 2 0 21 899 160 156
p 2 0 77 843 202 194
i 2 920 0 0 44744 3972
p 2 2 888 30 11188 1249
p 2 0 887 33 11325 1182
p 2 1 840 79 14379 1223
p 2 0 880 40 11712 1189
p 2 0 848 72 14279 1223
p 2 0 876 44 11754 1186
p 2 3 792 125 14794 1209
p 2 0 866 54 11735 1189
p 2 0 819 101 14225 1196
p 2 0 869 51 11832 1187
p 2 0 841 79 14560 1235
p 2 0 834 86 11722 1174
p 2 0 857 63 12198 1197
p 2 0 816 104 14323 1202
p 2 0 859 61 11947 1194
p 2 1 863 56 14313 1234
p 2 0 827 93 12349 1200
p 2 4 844 72 14991 1267
p 2 0 874 46 12163 1210
p 2 2 869 49 14729 1266
p 2 0 859 61 12439 1224
p 2 3 894 23 14612 1271
p 2 0 871 49 12282 1212
p 2 0 876 44 12694 1210
p 2 0 827 93 12658 1185
p 2 0 882 38 12661 1212
p 2 1 856 63 15094 1250
p 2 0 878 42 12308 1234
p 2 2 858 60 14739 1260
p 2 0 881 39 12143 1216
p 2 4 813 103 15305 1263
p 2 0 880 40 11900 1215
p 2 1 853 66 14552 1233
p 2 0 847 73 12004 1197
p 2 1 829 90 14449 1231
p 2 0 858 62 11761 1200
p 2 0 881 39 12317 1234
p 2 1 885 34 14611 1262
p 2 0 856 64 12137 1223
p 2 0 856 64 14774 1263
p 2 0 869 51 12501 1237
p 2 4 861 55 15682 1296
p 2 0 874 46 12729 1230
p 2 2 861 57 15805 1291
p 2 0 836 84 12940 1227
p 2 3 843 74 15034 1274
p 2 0 873 47 12794 1249
p 2 0 889 31 13072 1244
p 2 0 870 50 12846 1232
p 2 0 870 50 13367 1219
p 2 0 858 62 12764 1228
p 2 1 878 41 15607 1277
p 2 0 870 50 12688 1233
p 2 0 875 45 14611 1272
p 2 0 865 55 14597 1266
p 2 0 887 33 13042 1245
p 2 0 862 58 12784 1236
p 2 1 885 34 15209 1297
p 2 0 849 71 12826 1240
p 2 0 885 35 14654 1269
p 2 0 836 84 14788 1256
p 2 0 895 25 12922 1235
p 2 0 871 49 12813 1236
p 2 2 872 46 15366 1292
p 2 0 873 47 13030 1251
p 2 0 881 39 15050 1266
p 2 0 873 47 15021 1259
p 2 0 894 26 13133 1247
p 2 0 883 37 12931 1244
p 2 2 838 80 15475 1256
p 2 0 865 55 12755 1222
p 2 1 835 84 14827 1260
p 2 0 860 60 12746 1228
p 2 0 889 31 15016 1287
p 2 0 812 108 12773 1203
p 2 0 881 39 15149 1300
p 2 0 826 94 13019 1229
p 2 0 878 42 14936 1296
p 2 0 863 57 13051 1243
p 2 0 872 48 14849 1284
p 2 0 838 82 12959 1240
p 2 0 889 31 13068 1283
p 2 1 869 50 15367 1299
p 2 1 893 26 13477 1289
p 2 2 845 73 15169 1300
p 2 0 886 34 13589 1276
p 2 3 877 40 16440 1313
p 2 0 895 25 13611 1275
p 2 2 834 84 16510 1303
p 2 0 882 38 13124 1279
p 2 4 867 49 15844 1323
p 2 0 901 19 13291 1281
p 2 1 849 70 15858 1296
p 2 0 883 37 13202 1271
p 2 2 877 41 15420 1321
p 2 0 840 80 13244 1254
p 2 3 830 87 16020 1313
p 2 0 882 38 13098 1274
p 2 2 891 27 15567 1311
p 2 0 896 24 13215 1275
p 2 0 861 59 15471 1277
p 2 0 902 18 13253 1266
p 2 0 853 67 13448 1240
p 2 0 889 31 13424 1269
p 2 1 882 37 15781 1287
p 2 0 897 23 13257 1267
p 2 2 830 88 16069 1298
p 2 0 858 62 13388 1234
p 2 0 871 49 13524 1248
p 2 0 879 41 15889 1298
p 2 0 872 48 13453 1250
p 2 2 883 35 15654 1295
p 2 0 868 52 16028 1292
p 2 0 895 25 13232 1255
p 2 0 888 32 13557 1254
p 2 0 893 27 15892 1303
p 2 0 846 74 13185 1223
p 2 2 892 26 15677 1299
p 2 0 859 61 16110 1275
p 2 1 890 29 13310 1258
p 2 0 894 26 13632 1244
p 2 0 878 42 15854 1287
p 2 0 866 54 13351 1252
p 2 2 873 45 15330 1263
p 2 2 882 36 15820 1293
p 2 0 890 30 13394 1234
p 2 0 842 78 13848 1220
p 2 1 887 32 15810 1296
p 2 0 878 42 13376 1215
p 2 15 875 30 24757 1525
p 2 0 861 59 13035 1211
p 2 18 861 41 24806 1533
p 2 0 861 59 13065 1212
p 2 0 892 28 13772 1222
p 2 21 864 35 25745 1566
p 2 0 847 73 12764 1187
p 2 0 860 60 13838 1206
p 2 19 868 33 26433 1549
p 2 0 878 42 13238 1215
p 2 0 878 42 15496 1233
p 2 0 819 101 14292 1192
p 2 0 871 49 15669 1233
p 2 0 866 54 14434 1205
p 2 0 878 42 16250 1241
p 2 0 833 87 14652 1218
p 2 6 878 36 26400 1482
p 2 0 850 70 13586 1204
p 2 5 896 19 24864 1441
p 2 0 842 78 13196 1183
p 2 0 893 27 13925 1226
p 2 0 866 54 22544 1330
p 2 0 867 53 13399 1212
p 2 0 853 67 14139 1216
p 2 1 877 42 22455 1364
p 2 0 883 37 12938 1210
p 2 0 831 89 13826 1180
p 2 1 864 55 18784 1313
p 2 0 898 22 13960 1225
p 2 0 874 46 13540 1207
p 2 0 837 83 20122 1316
p 2 0 868 52 13752 1220
p 2 7 885 28 20544 1371
p 2 0 880 40 13562 1224
p 2 5 883 32 21268 1365
p 2 0 859 61 13793 1225
p 2 9 878 33 21735 1392
p 2 0 894 26 13612 1235
p 2 12 860 48 20701 1407
p 2 0 882 38 13377 1231
p 2 0 900 20 14035 1234
p 2 0 856 64 13955 1223
p 2 0 862 58 14287 1231
p 2 0 868 52 19276 1323
p 2 0 878 42 14087 1232
p 2 0 862 58 18887 1295
p 2 0 889 31 13863 1236
p 2 0 870 50 17466 1289
p 2 0 894 26 13680 1240
p 2 0 829 91 18284 1301
p 2 0 894 26 13871 1244
p 2 1 885 34 17871 1297
p 2 0 865 55 13886 1228
p 2 4 843 73 18852 1322
p 2 2 848 70 13769 1221
p 2 4 838 78 18776 1290
p 2 1 871 48 13517 1211
p 2 0 858 62 14009 1193
p 2 0 854 66 13919 1189
p 2 0 852 68 13935 1201
p 2 1 855 64 14226 1197
p 2 1 891 28 13726 1193
p 2 0 846 74 14156 1179
p 2 4 867 49 26814 1476
p 2 0 831 89 13181 1154
p 2 3 886 31 26242 1455
p 2 0 878 42 12908 1193
p 2 5 859 56 25390 1450
p 2 0 900 20 13402 1203
p 2 1 880 39 23288 1361
p 2 0 898 22 13479 1207
p 2 4 856 60 24816 1379
p 2 0 891 29 13119 1203
p 2 0 867 53 16308 1225
p 2 0 873 47 13749 1190
p 2 0 847 73 16563 1216
p 2 0 893 27 13968 1216
p 2 0 884 36 14515 1231
p 2 0 894 26 14273 1219
p 2 0 837 83 14687 1195
p 2 0 881 39 14123 1197
p 2 0 896 24 14502 1211
p 2 0 862 58 14293 1187
p 2 0 846 74 14500 1200
p 2 0 888 32 14266 1213
p 2 0 870 50 14511 1210
p 2 0 897 23 14172 1216
p 2 0 875 45 14518 1212
p 2 0 898 22 14300 1216
i 2 920 0 0 20735 3260
p 2 0 906 14 5351 1024
p 2 0 880 40 6107 1020
p 2 0 875 45 6981 1035
p 2 0 891 29 6091 1032
p 2 0 891 29 6412 1025
p 2 0 893 27 6875 1052
p 2 0 888 32 6207 1026
p 2 0 876 44 6215 1018
p 2 0 866 54 6728 1040
p 2 0 893 27 6192 1028
p 2 0 884 36 6149 1010
p 2 0 839 81 6607 1014
p 2 0 889 31 6101 1007
p 2 0 874 46 6017 990
p 2 0 880 40 7008 1040
p 2 0 879 41 6106 1002
p 2 0 867 53 6224 995
p 2 0 837 83 5753 967
p 2 0 883 37 5979 1019
p 2 0 878 42 5579 1004
p 2 0 863 57 6128 997
p 2 0 872 48 5788 1004
p 2 0 885 35 6149 1009
p 2 0 891 29 6855 1031
p 2 0 874 46 6425 1013
p 2 0 869 51 6118 998
p 2 0 886 34 6934 1028
p 2 0 894 26 6043 994
p 2 0 869 51 6274 1012
p 2 0 851 69 6647 1002
p 2 0 846 74 6263 991
p 2 0 866 54 6292 1000
p 2 0 882 38 6328 1015
p 2 0 862 58 6394 985
p 2 0 879 41 6226 1010
p 2 0 872 48 6654 996
p 2 0 877 43 6394 997
p 2 0 866 54 6526 997
p 2 0 893 27 6167 999
p 2 0 848 72 6560 991
p 2 0 854 66 6379 997
p 2 0 891 29 6447 1016
p 2 0 847 73 6418 974
p 2 0 874 46 6657 1017
p 2 0 873 47 8366 1047
p 2 0 895 25 6813 1017
p 2 0 865 55 6849 987
p 2 0 888 32 8636 1041
p 2 0 881 39 6451 1002
p 2 0 874 46 7167 995
p 2 0 894 26 8091 1036
p 2 0 869 51 7111 1001
p 2 0 865 55 6725 993
p 2 0 883 37 8775 1073
p 2 0 879 41 6971 1014
p 2 0 856 64 6840 992
p 2 0 861 59 8541 1051
p 2 0 880 40 6887 1021
p 2 0 865 55 6657 1008
p 2 0 879 41 8256 1055
p 2 0 872 48 6639 1009
p 2 0 871 49 6901 1030
p 2 2 905 13 9880 1143
p 2 0 880 40 6939 1012
p 2 0 842 78 6934 989
p 2 1 889 30 9205 1088
p 2 0 865 55 7055 1006
p 2 0 866 54 7210 1007
p 2 0 881 39 9009 1084
p 2 0 873 47 6892 1020
p 2 0 874 46 6814 1013
p 2 0 858 62 8796 1056
p 2 0 841 79 7071 998
p 2 0 852 68 7001 997
p 2 0 885 35 10327 1101
p 2 0 863 57 7372 1019
p 2 0 848 72 7382 1002
p 2 0 885 35 9787 1092
p 2 0 873 47 7772 1028
p 2 0 872 48 7687 1031
p 2 0 868 52 9626 1072
p 2 0 823 97 7362 1001
p 2 0 862 58 7419 1013
p 2 0 890 30 9461 1071
p 2 0 865 55 7613 1017
p 2 0 884 36 7728 1027
p 2 0 887 33 8991 1070
p 2 0 874 46 7593 1012
p 2 0 857 63 7833 1024
p 2 0 857 63 9158 1013
p 2 0 841 79 7876 989
p 2 0 867 53 7915 998
p 2 0 872 48 8000 1017
p 2 0 850 70 7804 1018
p 2 0 846 74 7916 1007
p 2 0 819 101 7726 969
p 2 0 887 33 7817 1015
p 2 0 852 68 7919 985
p 2 0 813 107 8895 982
p 2 0 880 40 7778 1007
p 2 0 873 47 7984 1014
p 2 0 882 38 9502 1048
p 2 0 865 55 8089 1006
p 2 0 857 63 7888 985
p 2 0 857 63 9091 1013
p 2 0 803 117 7814 952
p 2 0 842 78 7767 977
p 2 0 825 95 9616 1021
p 2 0 860 60 7759 991
p 2 0 864 56 7429 993
p 2 3 834 83 10685 1078
p 2 0 813 107 7622 967
p 2 0 849 71 7573 1009
p 2 0 746 174 9849 1014
p 2 0 802 118 7411 956
p 2 0 806 114 7695 978
p 2 0 807 113 9386 1041
p 2 0 756 164 7621 939
p 2 0 796 124 7649 947
p 2 0 780 140 9139 986
p 2 0 719 201 7045 895
p 2 0 708 212 6760 867
p 2 0 692 228 8280 896
p 2 0 716 204 6188 848
p 2 0 628 292 6418 793
p 2 0 643 277 7467 824
p 2 0 635 285 5354 756
p 2 0 571 349 4894 695
p 2 0 570 350 4381 700
p 2 0 545 375 3711 668
p 2 0 375 545 1764 484
p 2 3 483 434 17483 894
p 2 0 411 509 916 499
p 2 1 397 522 14132 731
p 2 0 326 594 951 460
p 2 7 345 568 14096 718
p 2 0 318 602 851 445
p 2 40 427 453 23338 1278
p 2 0 357 563 923 496
p 2 34 408 478 20146 1138
p 2 0 359 561 1099 503
