# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 250 622 48 30121 3155
p 2 0 875 45 10180 1415
p 2 269 610 41 27248 3180
p 2 0 869 51 10069 1364
p 2 282 585 53 28343 3219
p 2 0 872 48 10523 1491
p 2 250 618 52 26318 3118
p 2 0 789 131 10134 1278
p 2 260 603 57 27248 3156
p 2 0 865 55 8811 1468
p 2 283 590 47 44445 3339
p 2 1 869 50 15516 1534
p 2 213 659 48 35986 3020
p 2 51 818 51 15994 1989
p 2 239 633 48 28436 3238
p 2 11 850 59 24823 1605
p 2 252 624 44 36292 3198
p 2 0 855 65 12801 1323
i 2 920 0 0 2861 2602
p 2 0 41 879 197 174
p 2 0 82 838 199 199
p 2 0 26 894 159 159
i 2 920 0 0 47101 4666
p 2 28 879 13 20698 1776
p 2 248 669 3 51114 3427
p 2 22 891 7 28375 1946
p 2 204 708 8 54560 3320
p 2 29 884 7 31624 2018
p 2 217 696 7 56608 3344
p 2 9 910 1 27232 1862
p 2 240 675 5 52872 3356
p 2 13 899 8 26223 1859
p 2 245 669 6 54482 3334
i 2 920 0 0 40673 3926
p 2 0 149 771 371 280
p 2 56 291 573 14331 1135
p 2 0 259 661 2641 443
p 2 52 365 503 16126 1222
p 2 0 269 651 900 422
p 2 182 260 478 18183 1687
p 2 0 282 638 920 438
p 2 0 173 747 502 310
p 2 1 407 512 9095 802
p 2 0 292 628 948 433
p 2 0 206 714 610 337
p 2 0 387 533 8918 742
p 2 0 276 644 991 426
p 2 0 175 745 510 308
p 2 0 377 543 9602 762
p 2 0 254 666 813 391
p 2 0 185 735 568 318
p 2 2 393 525 9518 763
p 2 0 265 655 900 411
p 2 0 184 736 556 315
p 2 0 215 705 1637 361
p 2 0 151 769 477 279
p 2 0 179 741 514 310
p 2 0 159 761 2062 319
p 2 0 316 604 998 450
p 2 0 633 287 3223 797
p 2 0 780 140 8660 1067
p 2 0 819 101 8301 1158
p 2 0 835 85 8561 1199
p 2 0 857 63 11006 1269
p 2 0 882 38 10437 1271
p 2 0 870 50 10704 1287
p 2 0 904 16 10744 1295
p 2 0 909 11 10342 1294
p 2 0 916 4 10822 1310
p 2 0 911 9 11509 1334
p 2 0 916 4 11183 1356
p 2 0 919 1 10121 1351
p 2 0 915 5 10744 1325
p 2 0 920 0 8736 1259
p 2 0 913 7 7745 1199
p 2 0 919 1 6872 1174
p 2 0 916 4 3934 1094
p 2 0 917 3 3434 1057
p 2 0 919 1 5385 1125
p 2 0 919 1 8125 1206
p 2 0 918 2 9694 1297
p 2 0 919 1 10610 1302
p 2 0 920 0 10116 1317
p 2 0 919 1 10644 1312
p 2 0 918 2 12197 1343
p 2 0 920 0 10833 1311
p 2 1 918 1 11193 1340
p 2 0 920 0 12179 1351
p 2 2 918 0 11281 1358
p 2 1 919 0 11616 1343
p 2 0 920 0 12279 1339
p 2 0 919 1 12347 1353
p 2 0 920 0 11837 1361
p 2 1 919 0 12382 1351
p 2 0 920 0 10550 1303
p 2 0 920 0 10743 1302
p 2 5 915 0 12231 1361
p 2 0 919 1 8871 1200
p 2 0 917 3 8718 1183
p 2 2 918 0 9804 1189
p 2 0 920 0 5818 1095
p 2 0 920 0 6018 1093
p 2 0 920 0 6570 1120
p 2 0 919 1 4091 1018
p 2 0 920 0 3281 953
p 2 1 919 0 5505 992
p 2 0 920 0 3547 971
p 2 1 918 1 4926 1037
p 2 0 920 0 8527 1173
p 2 0 920 0 5914 1088
p 2 2 918 0 6771 1128
p 2 1 919 0 9914 1224
p 2 1 919 0 7145 1168
p 2 0 920 0 7447 1130
p 2 0 919 1 10081 1223
p 2 0 918 2 8856 1217
p 2 0 917 3 8008 1164
p 2 1 918 1 10646 1268
p 2 2 916 2 7699 1190
p 2 0 919 1 7894 1176
p 2 2 918 0 12352 1352
p 2 0 918 2 7513 1168
p 2 0 919 1 7543 1178
p 2 1 915 4 10816 1250
p 2 0 918 2 6971 1150
p 2 0 918 2 6558 1131
p 2 0 919 1 8514 1184
p 2 0 917 3 6137 1093
p 2 1 919 0 5662 1099
p 2 1 917 2 8464 1134
p 2 1 917 2 4813 1064
p 2 1 917 2 4472 1043
p 2 0 919 1 8555 1152
p 2 0 920 0 3495 986
p 2 1 917 2 3122 940
p 2 0 918 2 7546 1055
p 2 1 919 0 4569 1043
p 2 0 919 1 5640 1052
p 2 1 917 2 9288 1186
p 2 1 919 0 6700 1108
p 2 2 918 0 8362 1226
p 2 0 919 1 11009 1301
p 2 3 917 0 8744 1244
p 2 1 919 0 10038 1302
p 2 6 913 1 13508 1430
p 2 0 920 0 10187 1325
p 2 1 916 3 9692 1298
p 2 0 917 3 12677 1397
p 2 2 917 1 11344 1392
p 2 3 917 0 11461 1393
p 2 0 919 1 12267 1402
p 2 1 917 2 11390 1406
p 2 0 920 0 11501 1378
p 2 0 920 0 12812 1402
p 2 1 916 3 11112 1380
p 2 1 919 0 15608 1526
p 2 1 915 4 10733 1391
p 2 1 918 1 13800 1476
p 2 1 918 1 10236 1359
p 2 0 919 1 13513 1427
p 2 7 912 1 16219 1514
p 2 0 920 0 10896 1387
p 2 20 900 0 20157 1690
p 2 0 920 0 10834 1391
p 2 15 905 0 18960 1694
p 2 0 919 1 10198 1377
p 2 23 896 1 19416 1666
p 2 0 918 2 9503 1355
p 2 18 901 1 17989 1614
p 2 0 918 2 8760 1296
p 2 0 920 0 8654 1278
p 2 7 911 2 15249 1449
p 2 0 919 1 6609 1208
p 2 2 917 1 5903 1178
p 2 5 911 4 13309 1399
p 2 0 920 0 4033 1104
p 2 0 917 3 3702 1088
p 2 7 912 1 11952 1335
p 2 0 917 3 4775 1137
p 2 0 919 1 6400 1174
p 2 2 908 10 14172 1433
p 2 0 917 3 7944 1255
p 2 0 919 1 8803 1274
p 2 0 912 8 12768 1419
p 2 0 908 12 8954 1323
p 2 0 916 4 9072 1340
p 2 0 897 23 11981 1389
p 2 0 911 9 9579 1342
p 2 0 906 14 10032 1352
p 2 0 909 11 11892 1375
p 2 0 902 18 10122 1345
p 2 0 907 13 10225 1363
p 2 0 910 10 11656 1371
p 2 0 908 12 9907 1341
p 2 0 904 16 9777 1350
p 2 0 906 14 13401 1443
p 2 0 906 14 9979 1355
p 2 0 915 5 9900 1345
p 2 0 911 9 12346 1410
p 2 0 902 18 10405 1349
p 2 0 883 37 10729 1348
p 2 0 873 47 11755 1375
p 2 0 861 59 10798 1333
p 2 0 856 64 10325 1321
p 2 0 850 70 11637 1338
p 2 0 814 106 9546 1259
