# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 25 777 118 22157 1627
p 2 0 676 244 6421 892
p 2 13 794 113 23318 1663
p 2 0 675 245 6192 896
p 2 13 801 106 23644 1654
p 2 0 655 265 5711 905
p 2 0 487 433 5543 666
p 2 0 459 461 5286 639
p 2 0 461 459 5535 650
p 2 8 413 499 9742 781
p 2 6 435 479 10362 825
p 2 12 390 518 10616 832
p 2 13 416 491 10338 868
p 2 17 407 496 10382 894
p 2 19 392 509 10407 898
p 2 28 358 534 9245 880
p 2 31 395 494 9184 942
p 2 41 342 537 8813 930
p 2 38 354 528 7935 926
p 2 50 320 550 7727 940
p 2 49 344 527 6449 950
p 2 69 317 534 6158 995
p 2 60 334 526 5364 1001
p 2 68 317 535 4668 1022
p 2 62 341 517 3543 1017
p 2 58 335 527 2574 979
p 2 0 366 554 1308 685
p 2 0 291 629 694 497
p 2 0 325 595 650 463
p 2 0 192 728 366 328
p 2 0 183 737 349 320
p 2 0 234 686 499 359
i 2 920 0 0 7849 3171
p 2 0 725 195 4045 1113
p 2 0 750 170 4113 1117
p 2 0 735 185 4466 1124
p 2 3 719 198 5622 1320
p 2 9 733 178 5942 1370
p 2 28 707 185 8131 1519
p 2 13 697 210 7370 1380
p 2 10 716 194 8058 1361
p 2 56 657 207 12126 1670
p 2 13 697 210 9707 1439
p 2 13 664 243 10134 1393
p 2 97 587 236 17488 1909
p 2 21 633 266 11494 1468
p 2 26 628 266 11132 1419
p 2 45 602 273 15430 1575
p 2 0 626 294 6478 1026
p 2 0 613 307 6379 973
p 2 11 609 300 14295 1365
p 2 1 597 322 6033 979
p 2 0 604 316 6048 933
p 2 3 586 331 9767 1073
p 2 0 589 331 5838 926
p 2 0 569 351 5875 877
p 2 0 580 340 7441 975
p 2 0 560 360 5777 873
p 2 0 571 349 5630 877
p 2 0 556 364 7094 917
p 2 0 559 361 5167 847
p 2 0 540 380 5322 816
p 2 3 546 371 7842 966
p 2 0 517 403 4989 797
p 2 0 542 378 5310 816
i 2 920 0 0 21636 3404
p 2 97 568 255 6113 1200
p 2 108 609 203 8236 1390
p 2 224 575 121 12311 1984
p 2 170 634 116 12071 1782
p 2 178 616 126 13583 1839
p 2 276 544 100 21362 2471
p 2 171 634 115 17608 2009
p 2 164 652 104 18698 1999
p 2 292 519 109 26761 2730
p 2 143 677 100 19232 2063
p 2 130 680 110 19084 2043
p 2 183 642 95 29120 2514
p 2 0 663 257 5356 926
p 2 0 533 387 4467 759
p 2 25 769 126 27251 1898
p 2 0 667 253 4775 933
p 2 0 561 359 4430 845
p 2 18 766 136 19961 1567
p 2 0 629 291 4917 898
p 2 0 486 434 4121 724
p 2 5 754 161 19285 1515
p 2 0 652 268 4682 904
p 2 0 454 466 4272 689
p 2 0 453 467 5030 684
p 2 0 361 559 4217 597
p 2 0 392 528 3998 608
p 2 0 427 493 4683 648
p 2 0 401 519 4246 606
p 2 0 360 560 3989 578
p 2 0 422 498 4620 634
p 2 0 360 560 4069 578
p 2 0 369 551 3928 576
p 2 0 376 544 4568 597
p 2 0 344 576 3857 550
p 2 0 310 610 3691 528
p 2 0 357 563 4523 575
p 2 0 335 585 3815 548
p 2 0 322 598 3580 526
p 2 0 307 613 3743 518
p 2 0 327 593 3603 531
p 2 0 294 626 3629 503
p 2 0 313 607 3735 515
p 2 0 278 642 3718 490
p 2 0 308 612 3801 520
p 2 0 286 634 3842 506
p 2 0 295 625 3768 521
p 2 0 303 617 3915 520
p 2 0 303 617 3565 528
p 2 0 288 632 3594 502
p 2 0 297 623 3554 509
p 2 0 290 630 3753 492
p 2 0 277 643 3444 475
p 2 0 252 668 3574 457
i 2 920 0 0 32003 3993
p 2 470 450 0 30264 3349
p 2 438 482 0 32892 3384
p 2 434 486 0 33690 3403
p 2 390 530 0 33599 3425
p 2 402 518 0 32089 3326
p 2 0 889 31 6611 1128
p 2 0 885 35 6854 1038
p 2 0 886 34 7275 1067
p 2 0 887 33 7123 1066
p 2 0 879 41 7441 1087
p 2 0 896 24 7539 1095
p 2 0 882 38 7191 1075
p 2 0 887 33 7390 1086
p 2 0 888 32 7670 1116
p 2 0 890 30 7300 1094
p 2 0 886 34 7475 1099
p 2 0 885 35 7312 1088
p 2 0 881 39 7293 1091
p 2 0 888 32 7412 1104
p 2 0 883 37 7350 1113
p 2 0 888 32 7461 1110
p 2 0 882 38 7324 1094
p 2 0 888 32 7229 1086
p 2 0 893 27 7486 1102
p 2 0 888 32 7243 1095
p 2 0 886 34 7360 1099
p 2 0 888 32 7217 1102
p 2 0 893 27 7299 1115
p 2 0 887 33 7214 1099
p 2 0 892 28 7269 1104
p 2 0 879 41 7222 1102
p 2 0 891 29 7279 1109
p 2 0 877 43 7102 1078
p 2 0 887 33 7208 1111
p 2 0 879 41 7201 1093
p 2 0 863 57 7133 1085
p 2 0 855 65 7227 1066
p 2 0 876 44 7178 1073
p 2 0 838 82 7002 1043
p 2 0 885 35 7100 1093
p 2 0 869 51 7167 1053
p 2 0 861 59 7188 1071
p 2 0 859 61 7264 1060
p 2 0 864 56 7004 1062
p 2 0 874 46 7053 1058
p 2 0 879 41 7135 1075
p 2 0 867 53 7097 1063
p 2 0 886 34 7159 1101
p 2 0 881 39 7065 1067
p 2 0 856 64 7073 1072
p 2 0 884 36 6978 1069
p 2 0 862 58 7034 1048
p 2 0 873 47 7051 1069
p 2 0 875 45 7132 1078
p 2 0 884 36 6984 1068
p 2 0 882 38 7006 1083
p 2 0 881 39 7078 1066
p 2 0 883 37 7011 1073
p 2 0 883 37 7016 1071
p 2 0 870 50 7171 1069
p 2 0 877 43 6902 1076
p 2 0 846 74 6869 1040
p 2 0 885 35 6968 1068
p 2 0 873 47 6838 1071
p 2 0 872 48 6990 1064
p 2 0 861 59 6946 1062
p 2 0 871 49 6903 1063
p 2 0 853 67 6918 1045
p 2 0 873 47 6993 1059
p 2 0 871 49 6867 1051
p 2 0 880 40 6960 1073
p 2 0 871 49 7076 1069
p 2 0 876 44 6809 1061
p 2 0 849 71 6908 1040
p 2 0 881 39 6975 1069
p 2 0 871 49 6971 1063
p 2 0 862 58 7011 1071
p 2 0 837 83 6874 1034
p 2 0 871 49 6780 1064
p 2 0 878 42 7079 1055
p 2 0 880 40 6833 1064
p 2 0 861 59 6989 1038
p 2 0 880 40 6973 1057
p 2 0 873 47 6848 1058
p 2 0 883 37 7021 1066
p 2 0 865 55 6787 1054
p 2 0 863 57 7045 1065
p 2 0 840 80 6950 1033
p 2 0 873 47 6824 1063
p 2 0 877 43 6859 1040
p 2 0 863 57 6767 1066
p 2 0 870 50 6892 1060
p 2 0 846 74 6924 1027
p 2 0 849 71 6822 1024
p 2 0 883 37 6897 1064
p 2 0 864 56 6988 1051
p 2 0 860 60 6821 1055
p 2 0 883 37 6797 1049
p 2 0 847 73 6955 1048
p 2 0 868 52 6825 1039
p 2 0 871 49 6900 1049
p 2 0 869 51 6928 1040
p 2 0 866 54 6823 1053
p 2 0 870 50 7036 1050
p 2 0 869 51 6803 1056
p 2 0 870 50 6814 1051
p 2 0 877 43 6912 1056
p 2 0 845 75 6797 1026
p 2 0 882 38 6861 1057
p 2 0 857 63 6956 1049
p 2 0 889 31 6700 1062
p 2 0 842 78 6790 1023
p 2 0 868 52 6904 1061
p 2 0 852 68 6742 1036
p 2 0 867 53 6940 1063
p 2 0 846 74 6740 1037
p 2 0 884 36 6773 1070
p 2 0 854 66 6813 1030
p 2 0 862 58 6940 1061
p 2 0 881 39 6854 1055
p 2 0 877 43 7044 1068
p 2 0 849 71 6626 1029
p 2 0 888 32 6865 1064
p 2 0 867 53 6840 1047
p 2 0 883 37 6801 1065
p 2 0 879 41 6805 1057
p 2 0 870 50 6963 1068
p 2 0 876 44 6645 1048
p 2 0 888 32 6826 1072
p 2 0 874 46 6671 1038
p 2 0 877 43 6624 1061
p 2 0 870 50 6822 1047
p 2 0 868 52 6877 1071
p 2 0 855 65 6672 1038
p 2 0 880 40 6806 1060
p 2 0 870 50 6817 1042
p 2 0 877 43 6620 1059
p 2 0 871 49 6859 1034
p 2 0 882 38 6660 1067
p 2 0 860 60 6703 1031
p 2 0 877 43 6875 1062
p 2 0 859 61 6606 1037
p 2 0 863 57 6849 1061
p 2 0 859 61 6745 1034
p 2 0 872 48 6705 1061
p 2 0 860 60 6790 1027
p 2 0 871 49 6578 1051
p 2 0 875 45 6788 1045
p 2 0 880 40 6702 1056
p 2 0 860 60 6749 1037
p 2 0 889 31 6782 1070
p 2 0 866 54 6663 1034
p 2 0 884 36 6905 1073
p 2 0 875 45 6877 1055
p 2 0 877 43 6588 1054
p 2 0 862 58 6683 1034
p 2 0 884 36 6749 1065
p 2 0 874 46 6690 1047
p 2 0 879 41 6763 1066
p 2 0 882 38 6801 1053
p 2 0 874 46 6418 1052
p 2 0 887 33 6718 1051
p 2 0 889 31 6783 1064
p 2 0 874 46 6526 1046
p 2 0 878 42 6753 1068
p 2 0 873 47 6707 1054
p 2 0 887 33 6673 1077
p 2 0 867 53 6659 1042
p 2 0 887 33 6758 1080
p 2 0 885 35 6661 1057
p 2 0 892 28 6869 1094
p 2 0 848 72 6558 1026
p 2 0 889 31 6660 1059
p 2 0 876 44 6840 1058
p 2 0 888 32 6662 1076
p 2 0 882 38 6702 1050
p 2 0 877 43 6766 1078
p 2 0 871 49 6562 1053
p 2 0 877 43 6684 1052
p 2 0 891 29 6778 1064
p 2 0 888 32 6756 1086
p 2 0 888 32 6590 1054
p 2 0 881 39 6816 1075
p 2 0 867 53 6535 1040
p 2 0 889 31 6693 1078
p 2 0 881 39 6862 1063
p 2 0 886 34 6607 1070
p 2 0 893 27 6705 1064
i 2 920 0 0 69399 4675
p 2 0 205 715 1210 359
p 2 0 145 775 1288 311
p 2 0 159 761 1650 329
p 2 0 156 764 1561 331
p 2 0 156 764 1257 328
p 2 0 174 746 1319 345
p 2 0 157 763 1444 327
p 2 0 159 761 1144 331
p 2 0 168 752 1296 337
p 2 0 171 749 1511 343
p 2 0 169 751 1206 341
p 2 1 175 744 1330 355
p 2 0 168 752 1382 340
p 2 0 162 758 1320 336
p 2 0 188 732 1319 362
p 2 0 174 746 1246 351
p 2 0 169 751 1295 341
p 2 0 186 734 1289 360
p 2 0 194 726 1224 358
p 2 0 212 708 1506 381
p 2 0 190 730 1319 359
p 2 0 202 718 1293 374
p 2 0 205 715 1537 385
p 2 0 212 708 1561 378
p 2 0 233 687 1454 409
p 2 0 248 672 1469 410
i 2 920 0 0 41005 4115
p 2 0 223 697 412 346
p 2 0 182 738 333 305
p 2 0 106 814 252 236
p 2 0 82 838 219 213
p 2 0 72 848 215 203
p 2 0 46 874 184 179
p 2 0 42 878 181 175
p 2 0 69 851 212 197
p 2 0 58 862 197 187
p 2 0 45 875 183 176
p 2 0 52 868 200 184
p 2 0 38 882 180 171
p 2 0 40 880 178 169
p 2 0 50 870 204 182
p 2 0 28 892 170 164
p 2 0 23 897 163 157
p 2 0 47 873 196 179
p 2 0 32 888 176 166
p 2 0 25 895 169 159
p 2 0 45 875 195 178
p 2 0 31 889 179 168
p 2 0 30 890 177 165
p 2 0 52 868 203 184
p 2 0 28 892 176 164
p 2 0 42 878 191 174
p 2 0 41 879 191 175
p 2 0 41 879 187 173
p 2 0 27 893 168 161
p 2 0 36 884 185 169
p 2 0 29 891 176 164
p 2 0 39 881 185 172
p 2 0 25 895 170 158
p 2 0 26 894 171 161
p 2 0 28 892 167 162
p 2 0 43 877 196 176
p 2 0 32 888 175 165
p 2 0 24 896 167 159
p 2 0 35 885 184 169
p 2 0 34 886 172 166
p 2 0 17 903 161 153
p 2 0 39 881 191 173
p 2 0 18 902 158 152
p 2 0 32 888 174 164
p 2 0 36 884 182 170
p 2 0 25 895 172 159
p 2 0 24 896 175 159
p 2 0 30 890 186 163
p 2 0 49 871 205 181
p 2 0 54 866 214 186
p 2 0 143 777 333 271
p 2 241 679 0 15768 2169
p 2 240 680 0 19813 2277
p 2 246 674 0 19237 2264
p 2 233 687 0 21421 2338
p 2 245 675 0 20561 2324
p 2 236 684 0 22337 2368
p 2 249 671 0 21435 2389
p 2 242 678 0 22444 2457
p 2 251 669 0 21780 2446
p 2 248 672 0 22227 2522
p 2 262 658 0 21563 2543
p 2 261 659 0 21946 2631
p 2 264 656 0 21675 2749
p 2 226 694 0 21686 2815
p 2 234 686 0 20685 2853
p 2 223 697 0 19712 2876
p 2 210 710 0 17741 2831
p 2 180 740 0 16134 2746
p 2 0 750 170 1686 898
p 2 0 612 308 937 693
p 2 0 415 505 582 505
p 2 0 568 352 917 659
p 2 0 512 408 826 600
p 2 0 525 395 863 616
p 2 0 492 428 836 579
p 2 0 424 496 606 501
p 2 0 373 547 549 456
p 2 0 396 524 628 492
p 2 0 321 599 480 404
p 2 0 286 634 466 384
p 2 0 265 655 415 353
p 2 0 257 663 456 360
p 2 0 245 675 410 338
p 2 0 226 694 396 325
p 2 0 168 752 326 276
p 2 0 164 756 375 286
p 2 0 190 730 343 295
p 2 0 190 730 358 297
p 2 0 229 691 397 324
p 2 0 281 639 445 365
p 2 0 137 783 296 251
p 2 0 120 800 325 249
p 2 0 192 728 348 293
p 2 0 91 829 260 219
p 2 0 162 758 338 272
p 2 0 120 800 307 248
p 2 0 67 853 226 195
p 2 0 88 832 260 217
p 2 0 102 818 251 225
p 2 0 68 852 218 197
p 2 0 141 779 302 253
p 2 0 92 828 264 221
p 2 0 80 840 250 206
p 2 0 146 774 311 255
p 2 0 152 768 1960 305
p 2 0 143 777 370 263
p 2 0 240 680 2214 360
p 2 0 105 815 353 239
p 2 0 237 683 2220 356
p 2 0 159 761 458 284
p 2 0 241 679 1785 355
p 2 0 134 786 1629 285
p 2 0 155 765 413 274
p 2 0 64 856 229 193
p 2 0 178 742 335 284
p 2 0 128 792 278 246
p 2 0 175 745 291 263
p 2 0 121 799 251 231
p 2 0 103 817 241 217
p 2 0 91 829 240 211
p 2 0 161 759 305 266
p 2 0 76 844 217 198
p 2 0 94 826 242 213
p 2 0 212 708 348 310
i 2 920 0 0 12525 3120
p 2 0 667 253 782 700
p 2 0 546 374 628 609
p 2 89 592 239 6577 1240
p 2 0 531 389 784 622
p 2 133 564 223 11562 1534
p 2 0 467 453 776 578
p 2 84 586 250 13360 1429
p 2 42 526 352 12282 1203
p 2 37 616 267 11954 1256
p 2 0 491 429 880 602
p 2 0 480 440 671 555
p 2 0 433 487 4321 622
p 2 0 448 472 3823 616
p 2 0 427 493 3924 597
p 2 0 420 500 988 516
p 2 0 350 570 3794 527
p 2 0 364 556 733 456
p 2 0 312 608 3761 503
p 2 0 363 557 897 464
p 2 0 330 590 3737 507
p 2 0 415 505 3808 564
p 2 0 355 565 3825 519
p 2 0 396 524 3854 556
p 2 0 343 577 3715 500
p 2 0 439 481 3869 569
p 2 0 244 676 799 366
p 2 0 308 612 3820 488
p 2 0 135 785 549 270
p 2 0 342 578 3724 505
p 2 0 434 486 3863 576
p 2 0 393 527 3825 545
p 2 0 233 687 628 342
p 2 0 312 608 3769 487
p 2 0 300 620 3759 470
p 2 0 209 711 632 328
p 2 0 318 602 3744 480
p 2 0 165 755 564 287
p 2 0 104 816 341 236
p 2 0 214 706 379 310
p 2 0 83 837 260 211
p 2 0 148 772 311 260
p 2 0 106 814 278 232
p 2 0 172 748 400 295
i 2 920 0 0 18504 3369
p 2 0 564 356 755 650
p 2 0 481 439 587 553
p 2 0 353 567 2861 488
p 2 0 379 541 553 464
p 2 0 213 707 347 316
p 2 1 299 620 2468 428
p 2 0 180 740 401 299
p 2 0 167 753 324 277
p 2 0 175 745 2863 341
p 2 0 206 714 425 314
p 2 0 97 823 259 221
p 2 1 142 777 3515 344
p 2 0 162 758 391 280
p 2 0 128 792 325 253
p 2 2 154 764 3664 368
p 2 0 137 783 390 264
p 2 0 134 786 311 256
p 2 0 121 799 3005 319
p 2 0 144 776 375 266
p 2 0 163 757 330 272
p 2 0 146 774 3075 347
p 2 0 146 774 394 268
p 2 0 112 808 306 238
p 2 0 179 741 2679 358
p 2 0 85 835 350 221
p 2 0 127 793 288 243
p 2 0 140 780 2514 321
p 2 0 139 781 392 264
p 2 0 88 832 279 217
p 2 0 158 762 3156 350
p 2 0 74 846 340 217
p 2 0 100 820 281 223
p 2 0 108 812 243 221
p 2 0 83 837 234 207
p 2 0 110 810 248 222
p 2 0 106 814 242 224
p 2 0 34 886 177 165
p 2 0 49 871 213 183
p 2 0 45 875 200 179
p 2 0 54 866 193 182
p 2 0 79 841 221 201
p 2 0 66 854 206 192
p 2 0 33 887 178 167
p 2 0 70 850 216 197
p 2 0 45 875 185 179
p 2 0 51 869 186 178
p 2 0 85 835 226 205
p 2 0 95 825 220 209
p 2 0 34 886 172 165
p 2 0 50 870 202 182
p 2 0 75 845 215 201
p 2 0 30 890 175 164
p 2 0 51 869 211 183
p 2 0 49 871 198 181
p 2 0 54 866 191 181
p 2 0 68 852 213 194
p 2 0 87 833 219 206
p 2 0 61 859 198 189
p 2 0 104 816 266 227
p 2 0 186 734 343 299
p 2 14 888 18 8262 1708
p 2 18 898 4 10466 1876
p 2 14 904 2 11653 1967
p 2 17 903 0 13456 2052
p 2 23 897 0 13994 2117
p 2 31 889 0 14720 2213
p 2 22 898 0 14987 2213
p 2 25 895 0 15056 2251
p 2 27 893 0 14976 2282
p 2 35 885 0 14599 2318
p 2 39 881 0 14364 2336
p 2 34 886 0 13979 2313
p 2 1 917 2 7788 1677
p 2 0 920 0 6572 1511
p 2 0 917 3 5516 1384
p 2 1 916 3 5602 1370
p 2 0 918 2 6540 1385
p 2 0 919 1 5209 1347
p 2 0 919 1 4649 1300
p 2 0 920 0 6043 1358
p 2 0 920 0 6838 1370
p 2 1 919 0 6398 1372
p 2 0 919 1 6431 1359
p 2 0 919 1 5109 1283
p 2 0 919 1 4322 1222
p 2 0 918 2 5176 1240
p 2 0 920 0 5751 1252
p 2 0 919 1 6212 1292
p 2 8 912 0 5636 1237
p 2 16 904 0 5486 1236
p 2 1 919 0 6247 1278
p 2 0 920 0 5999 1230
p 2 0 920 0 6635 1290
p 2 0 920 0 6074 1329
p 2 1 916 3 5861 1267
p 2 0 920 0 5785 1240
p 2 0 920 0 5246 1263
p 2 0 920 0 5440 1231
p 2 0 919 1 5775 1247
p 2 0 920 0 5389 1202
p 2 0 920 0 5630 1228
p 2 0 920 0 5648 1208
p 2 0 919 1 5516 1206
p 2 1 918 1 5734 1187
p 2 1 917 2 5653 1245
p 2 0 918 2 5957 1209
p 2 2 918 0 5667 1214
p 2 0 920 0 5844 1204
p 2 0 918 2 6130 1242
p 2 0 920 0 6747 1284
p 2 1 918 1 6618 1292
p 2 0 919 1 6624 1265
p 2 1 919 0 7065 1340
p 2 1 917 2 6926 1346
p 2 0 919 1 6669 1319
p 2 1 919 0 6996 1365
p 2 1 919 0 7093 1369
p 2 1 919 0 7168 1391
p 2 0 919 1 6593 1366
p 2 2 918 0 7199 1346
p 2 0 920 0 7339 1367
p 2 0 919 1 7344 1366
p 2 1 919 0 7411 1372
p 2 1 919 0 7640 1389
p 2 1 919 0 7065 1411
p 2 0 920 0 7657 1316
p 2 1 919 0 5694 1308
p 2 2 918 0 6413 1319
p 2 0 920 0 6635 1315
p 2 2 918 0 7184 1301
p 2 2 918 0 6802 1298
p 2 3 917 0 7049 1328
p 2 2 918 0 6829 1304
p 2 1 919 0 6161 1281
p 2 4 916 0 5462 1214
p 2 2 918 0 5375 1249
p 2 1 919 0 5338 1201
p 2 3 917 0 6127 1227
p 2 2 918 0 5708 1205
p 2 4 916 0 5762 1189
p 2 9 911 0 5704 1175
p 2 8 912 0 8572 1326
p 2 10 910 0 7292 1227
p 2 10 910 0 7784 1297
p 2 5 915 0 7310 1246
p 2 3 917 0 7885 1281
p 2 2 918 0 8802 1310
p 2 5 915 0 9255 1318
p 2 6 914 0 10380 1298
p 2 12 908 0 14394 1437
p 2 13 907 0 9690 1324
p 2 5 915 0 9503 1311
p 2 9 911 0 9990 1354
p 2 8 912 0 10962 1375
p 2 1 919 0 11570 1326
p 2 5 915 0 11855 1356
p 2 6 914 0 12282 1357
p 2 3 917 0 14568 1443
p 2 4 916 0 10473 1356
p 2 10 910 0 11095 1386
p 2 6 914 0 13326 1377
p 2 7 913 0 14201 1440
p 2 8 912 0 13960 1426
p 2 2 918 0 13839 1370
p 2 4 916 0 14170 1364
p 2 3 917 0 16274 1401
p 2 3 917 0 10715 1327
p 2 1 919 0 12545 1364
p 2 4 916 0 13964 1346
p 2 6 914 0 14341 1424
i 2 920 0 0 34120 3971
p 2 97 557 266 13475 1786
p 2 337 583 0 44298 3534
p 2 24 728 168 13984 1879
p 2 57 863 0 31412 2651
p 2 10 862 48 14691 1938
p 2 117 801 2 35404 2775
p 2 33 801 86 13544 1939
p 2 92 828 0 38450 2786
p 2 24 832 64 14346 1920
p 2 105 811 4 38025 2859
p 2 29 790 101 12875 1778
p 2 396 524 0 49170 3740
p 2 38 694 188 12568 1590
p 2 57 840 23 32802 2334
p 2 29 780 111 12982 1691
p 2 45 849 26 30780 2262
p 2 35 748 137 11412 1625
p 2 70 825 25 34817 2447
p 2 42 770 108 12720 1728
p 2 49 857 14 35770 2444
p 2 36 754 130 12453 1720
p 2 84 831 5 40228 2664
p 2 17 776 127 12173 1703
p 2 126 793 1 48475 2940
p 2 33 873 14 26684 2218
p 2 57 857 6 33904 2403
p 2 43 870 7 27998 2255
p 2 42 873 5 24758 2196
p 2 27 882 11 29511 2212
p 2 39 864 17 25463 2215
p 2 27 885 8 28230 2164
p 2 26 888 6 30764 2303
p 2 25 890 5 29163 2245
p 2 54 862 4 30032 2369
p 2 36 868 16 28861 2228
p 2 32 886 2 24859 2211
p 2 46 861 13 28627 2301
p 2 47 857 16 29925 2332
p 2 40 874 6 28470 2294
p 2 24 893 3 26603 2200
p 2 36 871 13 27220 2275
p 2 30 882 8 29100 2236
p 2 41 873 6 26564 2244
p 2 36 871 13 28060 2259
p 2 35 878 7 29911 2318
p 2 34 876 10 23913 2191
p 2 32 883 5 27202 2252
p 2 37 873 10 27195 2215
p 2 32 873 15 27314 2214
p 2 48 865 7 28756 2307
p 2 42 868 10 26789 2228
p 2 42 866 12 29845 2323
p 2 52 865 3 29238 2284
p 2 25 883 12 28910 2252
p 2 55 853 12 27679 2231
p 2 28 887 5 25033 2153
p 2 31 876 13 28963 2243
p 2 39 875 6 31262 2328
p 2 34 873 13 32154 2329
p 2 44 868 8 26668 2205
p 2 35 872 13 29338 2246
p 2 37 872 11 29213 2292
p 2 38 865 17 25877 2214
p 2 41 866 13 29127 2294
p 2 48 860 12 25676 2229
p 2 52 855 13 28969 2280
p 2 15 897 8 29920 2208
p 2 65 847 8 29821 2370
i 2 920 0 0 54015 4615
p 2 1 701 218 7112 945
p 2 2 693 225 13123 1038
p 2 1 694 225 11264 1022
p 2 3 691 226 12960 1080
p 2 3 699 218 12123 1063
p 2 2 686 232 13398 1076
p 2 8 698 214 13122 1137
p 2 13 708 199 13790 1173
p 2 12 689 219 14002 1170
p 2 5 697 218 13130 1110
p 2 0 689 231 10583 1010
p 2 9 682 229 14891 1174
p 2 0 691 229 9781 1011
p 2 3 690 227 14041 1084
p 2 0 692 228 11375 1048
p 2 12 664 244 12894 1083
p 2 1 667 252 10201 982
p 2 11 689 220 14462 1162
p 2 0 689 231 9525 997
p 2 10 675 235 15023 1141
p 2 3 680 237 11171 1037
p 2 5 711 204 15007 1155
p 2 1 709 210 11522 1056
p 2 2 688 230 13715 1080
p 2 0 699 221 11401 1041
p 2 5 703 212 15737 1147
p 2 0 688 232 10619 1009
p 2 4 693 223 14921 1130
p 2 1 732 187 12777 1112
p 2 6 723 191 13054 1136
p 2 0 709 211 11096 1034
p 2 12 725 183 15022 1190
p 2 0 713 207 11061 1061
p 2 4 718 198 13832 1144
p 2 5 739 176 13069 1144
p 2 7 696 217 13802 1124
p 2 0 722 198 11942 1069
p 2 2 750 168 15295 1162
p 2 0 708 212 10886 1036
p 2 12 682 226 12518 1090
p 2 0 699 221 11692 1024
p 2 12 700 208 13204 1136
p 2 0 693 227 9272 976
p 2 9 662 249 14145 1100
p 2 3 654 263 11560 1018
p 2 5 686 229 13758 1101
p 2 0 670 250 10268 980
p 2 2 663 255 14243 1069
p 2 0 650 270 10056 967
p 2 5 674 241 14743 1106
p 2 0 652 268 10640 980
p 2 3 646 271 13022 1036
p 2 0 648 272 9736 941
p 2 5 652 263 12775 1066
p 2 0 650 270 9372 952
p 2 13 624 283 13171 1066
p 2 0 621 299 10809 952
p 2 5 645 270 12330 1063
p 2 2 618 300 9928 951
p 2 7 623 290 13722 1040
p 2 0 634 286 10597 950
p 2 2 620 298 13764 1016
p 2 0 622 298 9696 928
p 2 12 624 284 12967 1037
p 2 0 615 305 9055 908
p 2 13 586 321 10001 969
p 2 0 550 370 6544 802
p 2 9 552 359 9958 924
p 2 3 522 395 7425 808
p 2 5 562 353 10459 915
i 2 920 0 0 20280 3334
p 2 0 786 134 4617 906
p 2 0 779 141 5680 895
p 2 0 773 147 5826 899
p 2 0 766 154 5738 898
p 2 0 785 135 5920 927
p 2 0 794 126 6041 894
p 2 0 793 127 5769 913
p 2 0 757 163 6016 900
p 2 0 796 124 6141 935
p 2 0 778 142 6001 929
p 2 0 766 154 6191 930
p 2 0 788 132 6072 919
p 2 0 789 131 5892 912
p 2 0 794 126 6189 944
p 2 0 775 145 6075 926
p 2 0 793 127 6096 927
p 2 0 786 134 6233 934
p 2 0 778 142 6261 918
p 2 0 814 106 6094 938
p 2 0 779 141 6222 923
p 2 0 831 89 6489 952
p 2 0 772 148 6198 916
p 2 0 795 125 6505 943
p 2 0 777 143 6448 929
p 2 0 808 112 6552 954
p 2 0 768 152 6354 936
p 2 0 806 114 6473 960
p 2 0 807 113 6360 962
p 2 0 794 126 6532 956
p 2 0 796 124 6359 953
p 2 0 803 117 6361 953
p 2 0 781 139 6345 938
p 2 0 803 117 6475 958
p 2 0 782 138 6383 942
p 2 0 827 93 6532 978
p 2 0 794 126 6419 938
p 2 0 822 98 6414 962
p 2 0 783 137 6398 947
p 2 0 833 87 6657 979
p 2 0 797 123 6448 944
p 2 0 813 107 6640 968
p 2 0 796 124 6359 948
p 2 0 831 89 6603 981
p 2 0 788 132 6377 938
p 2 0 828 92 6488 986
p 2 0 786 134 6527 956
p 2 0 823 97 6571 976
p 2 0 783 137 6444 943
p 2 0 824 96 6859 1003
p 2 0 774 146 6580 956
p 2 0 820 100 6630 984
p 2 0 793 127 6632 970
p 2 0 834 86 6969 993
p 2 0 813 107 6653 978
p 2 0 835 85 6836 1000
p 2 0 809 111 6692 959
p 2 0 828 92 6838 1012
p 2 0 815 105 6802 975
p 2 0 818 102 6824 988
p 2 0 781 139 6758 951
p 2 0 848 72 6862 1003
p 2 0 802 118 6732 968
p 2 0 830 90 6758 989
p 2 0 800 120 6638 960
p 2 0 828 92 6855 998
p 2 0 814 106 6712 969
p 2 0 829 91 6698 976
p 2 0 803 117 6728 978
p 2 0 832 88 6693 987
p 2 0 822 98 6787 979
p 2 0 846 74 6760 1002
p 2 0 801 119 6905 968
p 2 0 848 72 6823 1004
i 2 920 0 0 21757 3403
p 2 0 499 421 682 582
p 2 0 438 482 536 512
p 2 120 340 460 16800 1428
p 2 0 377 543 769 482
p 2 0 165 755 390 294
p 2 154 351 415 18661 1607
p 2 0 203 717 593 348
p 2 0 229 691 414 341
p 2 151 265 504 20543 1618
p 2 0 343 577 733 454
p 2 0 144 776 350 276
p 2 17 405 498 14678 1043
p 2 0 279 641 843 420
p 2 0 213 707 438 331
p 2 2 393 525 12516 893
p 2 0 324 596 928 461
p 2 0 213 707 566 342
p 2 13 407 500 15612 1031
p 2 0 269 651 919 413
p 2 0 223 697 561 346
