# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 896 24 11416 1394
p 2 0 911 9 11810 1417
p 2 1 904 15 12507 1435
p 2 1 910 9 12676 1415
p 2 1 910 9 12209 1429
p 2 0 910 10 12067 1392
p 2 0 903 17 12294 1429
p 2 0 917 3 11883 1424
p 2 3 900 17 12546 1449
p 2 3 912 5 11978 1432
p 2 2 897 21 11908 1418
p 2 0 906 14 11594 1406
p 2 0 900 20 11337 1420
p 2 0 906 14 11901 1398
p 2 0 911 9 11595 1402
p 2 0 910 10 11621 1396
p 2 1 901 18 11822 1434
p 2 0 909 11 11331 1403
p 2 0 895 25 11438 1419
p 2 0 915 5 11072 1410
p 2 0 912 8 11457 1430
p 2 0 909 11 11192 1396
p 2 1 904 15 11644 1449
p 2 0 914 6 10991 1398
p 2 0 907 13 11202 1414
p 2 1 897 22 10949 1391
p 2 0 896 24 11794 1413
p 2 0 911 9 12219 1416
p 2 0 909 11 11873 1425
p 2 0 911 9 11818 1408
p 2 0 901 19 11554 1424
p 2 0 899 21 11277 1401
p 2 0 898 22 11766 1426
p 2 1 913 6 11263 1413
p 2 2 892 26 12027 1454
p 2 0 913 7 11678 1422
p 2 0 910 10 11588 1440
p 2 0 902 18 11606 1395
p 2 0 905 15 11827 1441
p 2 0 911 9 11883 1405
p 2 1 896 23 12411 1427
p 2 1 910 9 11749 1413
p 2 0 904 16 11621 1397
p 2 1 911 8 11913 1396
p 2 0 898 22 11838 1409
p 2 1 907 12 11987 1422
p 2 1 898 21 12107 1435
p 2 1 911 8 11854 1404
p 2 0 907 13 12215 1417
p 2 1 916 3 12106 1394
p 2 1 901 18 12415 1382
p 2 0 906 14 12767 1398
p 2 1 905 14 13054 1446
p 2 0 914 6 12586 1407
p 2 0 901 19 11946 1407
p 2 0 903 17 12033 1377
p 2 2 890 28 12357 1416
p 2 3 908 9 11560 1399
p 2 1 897 22 11849 1420
p 2 0 908 12 10713 1365
p 2 0 899 21 11114 1372
p 2 0 910 10 11443 1391
p 2 2 905 13 11323 1419
p 2 0 909 11 11797 1391
p 2 2 900 18 11965 1430
p 2 0 902 18 11257 1409
p 2 0 893 27 11650 1407
p 2 0 914 6 10813 1387
p 2 0 897 23 11555 1449
p 2 0 914 6 11087 1400
p 2 0 898 22 11444 1424
p 2 0 920 0 11488 1437
p 2 0 904 16 10493 1370
p 2 1 912 7 11050 1408
p 2 0 896 24 11598 1391
p 2 1 910 9 11372 1390
p 2 2 898 20 12121 1438
i 2 920 0 0 56178 4352
p 2 154 766 0 55788 3208
p 2 131 788 1 52976 3078
p 2 132 788 0 52815 3129
p 2 132 786 2 53692 3112
p 2 94 826 0 52296 3025
p 2 106 814 0 55119 3034
p 2 102 817 1 53888 3009
p 2 92 828 0 53839 2956
p 2 125 795 0 51588 3037
p 2 148 772 0 50959 3241
p 2 105 815 0 49639 3088
p 2 100 820 0 49389 3083
p 2 139 781 0 51081 3179
p 2 145 775 0 52921 3243
p 2 89 831 0 52649 2982
p 2 83 837 0 53753 2962
p 2 115 805 0 52926 3050
p 2 141 779 0 52642 3083
p 2 144 776 0 52458 3148
p 2 143 777 0 52577 3122
p 2 142 777 1 52327 3153
p 2 128 792 0 53975 3130
p 2 118 802 0 53761 3052
p 2 121 798 1 51451 3088
p 2 120 800 0 53050 3115
p 2 127 793 0 51410 3090
p 2 124 793 3 52822 3098
p 2 118 802 0 53804 3077
i 2 920 0 0 22130 3777
p 2 62 831 27 11443 2048
p 2 362 558 0 25917 3813
p 2 57 858 5 14762 2377
p 2 262 658 0 24619 3583
p 2 77 790 53 14045 2553
p 2 95 787 38 21714 2874
p 2 41 834 45 13260 2303
p 2 130 789 1 21894 2977
p 2 61 855 4 13861 2428
p 2 51 868 1 22194 2761
p 2 40 856 24 12119 2263
p 2 208 706 6 23879 3284
p 2 32 875 13 12277 2199
p 2 92 819 9 12048 2349
p 2 171 749 0 23323 3173
p 2 55 863 2 12776 2206
p 2 43 856 21 12947 2153
p 2 207 713 0 25319 3314
p 2 30 863 27 12501 2015
p 2 56 859 5 20739 2551
p 2 36 863 21 10758 1978
p 2 71 845 4 20431 2666
p 2 33 875 12 10611 2014
p 2 75 837 8 20884 2669
p 2 34 875 11 10714 1998
p 2 31 889 0 17287 2319
p 2 32 876 12 10122 1913
p 2 60 855 5 16455 2253
p 2 56 854 10 10848 1975
p 2 38 873 9 15658 2174
i 2 920 0 0 18597 4099
p 2 652 268 0 20059 4436
p 2 412 508 0 19335 4098
p 2 77 843 0 10371 2616
p 2 62 858 0 6972 2187
p 2 11 909 0 6252 1922
p 2 9 910 1 4956 1782
p 2 3 917 0 4185 1640
p 2 1 915 4 3243 1399
p 2 0 899 21 2449 1232
p 2 0 893 27 1922 1149
p 2 0 884 36 1967 1105
p 2 0 895 25 1989 1077
p 2 0 885 35 2086 1099
p 2 0 880 40 2079 1077
p 2 0 868 52 2148 1096
p 2 0 871 49 2049 1057
p 2 0 859 61 2147 1096
p 2 0 852 68 2072 1054
p 2 0 859 61 1941 1046
p 2 0 856 64 2012 1041
p 2 0 846 74 1967 1056
p 2 0 858 62 1894 1026
p 2 0 873 47 2059 1104
i 2 920 0 0 49207 4323
p 2 2 915 3 16053 1453
p 2 1 915 4 17272 1431
p 2 4 914 2 17951 1469
p 2 0 915 5 18577 1433
p 2 1 914 5 19827 1500
p 2 10 909 1 20291 1539
p 2 5 913 2 19872 1531
p 2 7 909 4 19788 1535
p 2 4 915 1 20794 1557
p 2 8 911 1 20987 1567
p 2 3 916 1 20959 1541
p 2 2 917 1 21037 1522
p 2 2 917 1 21305 1555
p 2 0 920 0 20897 1527
p 2 2 918 0 21264 1531
p 2 3 917 0 21483 1523
p 2 2 918 0 21933 1556
p 2 4 916 0 21940 1545
p 2 2 918 0 22043 1559
p 2 6 914 0 21478 1542
p 2 2 918 0 20735 1541
p 2 3 917 0 19515 1504
p 2 2 918 0 20037 1509
p 2 2 918 0 19915 1510
p 2 2 918 0 20268 1548
p 2 5 915 0 20306 1545
p 2 4 916 0 21118 1554
p 2 3 917 0 22079 1536
p 2 3 917 0 21395 1540
p 2 5 915 0 21410 1535
p 2 7 912 1 22604 1570
p 2 6 914 0 22073 1564
p 2 4 916 0 22771 1608
p 2 13 907 0 23198 1627
p 2 7 913 0 23143 1596
p 2 8 912 0 21619 1574
p 2 5 915 0 21552 1577
i 2 920 0 0 14862 3004
p 2 0 201 719 2454 350
p 2 0 227 693 3370 385
p 2 0 247 673 3785 406
p 2 0 217 703 3885 382
p 2 0 239 681 4135 413
p 2 0 218 702 4034 388
p 2 0 229 691 3879 399
p 2 0 214 706 4116 390
p 2 0 229 691 4094 401
p 2 103 188 629 13044 1061
p 2 1 264 655 6252 515
p 2 0 240 680 2598 389
p 2 1 246 673 6365 467
p 2 0 223 697 2640 375
p 2 1 242 677 6865 476
p 2 0 215 705 2570 372
p 2 0 256 664 5788 463
p 2 0 219 701 2724 375
p 2 0 262 658 5919 471
p 2 0 211 709 2881 370
p 2 1 248 671 6277 468
p 2 0 236 684 2825 391
p 2 123 169 628 15817 1177
p 2 0 261 659 4255 483
p 2 0 254 666 4946 457
p 2 2 247 671 7001 502
p 2 0 256 664 4778 443
p 2 0 241 679 5150 443
p 2 2 247 671 7821 505
p 2 0 237 683 4991 443
p 2 0 236 684 5182 439
p 2 8 223 689 8138 532
p 2 0 249 671 4837 446
p 2 0 216 704 5174 429
p 2 101 189 630 14047 1159
p 2 0 264 656 3063 467
p 2 0 255 665 3821 446
p 2 0 228 692 3450 403
p 2 0 246 674 3622 437
p 2 0 214 706 3889 405
p 2 0 250 670 3470 418
p 2 0 217 703 3715 397
p 2 0 235 685 4148 416
p 2 0 216 704 3698 398
p 2 0 248 672 3750 425
p 2 0 213 707 4255 403
p 2 0 229 691 3662 411
p 2 138 179 603 15107 1239
p 2 0 286 634 3143 458
p 2 4 298 618 9765 664
p 2 0 299 621 3692 473
p 2 6 276 638 9464 651
p 2 0 291 629 3652 478
p 2 0 283 637 7815 588
p 2 0 309 611 6678 589
p 2 0 264 656 5720 504
p 2 0 291 629 5943 522
p 2 0 268 652 3783 455
p 2 0 306 614 4106 494
p 2 0 248 672 4153 437
p 2 0 270 650 4283 464
p 2 0 277 643 4393 463
i 2 920 0 0 8026 2908
p 2 0 256 664 2009 414
p 2 0 271 649 2535 429
p 2 0 255 665 2409 423
p 2 0 257 663 2552 426
p 2 0 235 685 2553 399
p 2 0 247 673 2578 418
p 2 0 266 654 2614 442
p 2 0 245 675 2618 409
p 2 0 276 644 2518 439
p 2 0 223 697 2633 393
p 2 0 269 651 2752 431
p 2 203 165 552 19317 1502
p 2 79 266 575 20899 1205
p 2 59 290 571 22384 1179
p 2 46 302 572 21491 1084
p 2 37 308 575 23426 1040
p 2 11 336 573 22255 906
p 2 0 341 579 16603 720
p 2 0 337 583 5489 545
p 2 0 303 617 5312 481
p 2 159 211 550 20755 1390
p 2 0 354 566 6654 571
p 2 26 322 572 16073 817
p 2 15 303 602 11473 711
p 2 13 331 576 14831 753
p 2 12 322 586 14145 742
p 2 5 357 558 15117 740
p 2 4 332 584 12102 673
p 2 3 378 539 14077 681
p 2 7 334 579 14462 673
p 2 0 363 557 12117 600
i 2 920 0 0 14519 3000
p 2 0 294 626 4407 471
p 2 0 289 631 5301 478
p 2 0 294 626 5334 480
p 2 0 295 625 5330 481
p 2 0 305 615 5541 490
p 2 0 298 622 5423 489
p 2 0 313 607 5473 503
p 2 0 288 632 5528 488
p 2 0 312 608 5654 522
p 2 0 315 605 5723 513
p 2 0 332 588 5952 529
p 2 0 313 607 5892 520
p 2 197 190 533 25709 1665
p 2 0 361 559 5701 539
p 2 0 381 539 7052 566
p 2 0 353 567 7376 556
p 2 0 365 555 7522 557
p 2 0 350 570 7775 552
p 2 0 382 538 7937 575
p 2 0 344 576 7847 545
p 2 0 391 529 8145 587
p 2 0 354 566 8106 554
p 2 0 388 532 8431 591
p 2 0 365 555 7935 562
p 2 0 394 526 8261 596
p 2 0 355 565 8241 562
p 2 0 377 543 8360 581
p 2 196 224 500 24038 1773
p 2 0 417 503 6368 636
p 2 0 387 533 7555 634
p 2 0 414 506 7439 654
p 2 0 390 530 7948 625
p 2 0 397 523 7607 638
p 2 0 374 546 7657 626
p 2 0 422 498 7759 663
p 2 0 384 536 7757 628
p 2 0 423 497 8028 669
p 2 0 383 537 7856 639
p 2 0 425 495 8237 684
i 2 920 0 0 21694 3205
p 2 0 408 512 5535 581
p 2 1 394 525 10579 662
p 2 0 418 502 6644 629
p 2 0 397 523 10527 675
p 2 0 438 482 6930 660
p 2 0 402 518 10911 671
p 2 0 431 489 6762 638
p 2 0 382 538 7309 589
p 2 0 441 479 11074 718
p 2 0 411 509 6872 622
p 2 0 455 465 7458 664
p 2 0 405 515 7636 616
p 2 0 447 473 7878 673
p 2 0 421 499 7556 653
p 2 0 468 452 7808 678
p 2 0 415 505 7671 635
p 2 0 461 459 8089 680
p 2 247 279 394 16178 1804
p 2 0 466 454 4448 678
p 2 0 445 475 4793 627
p 2 0 463 457 4867 610
p 2 0 427 493 4692 578
p 2 0 452 468 4854 597
p 2 0 429 491 5021 573
p 2 0 461 459 4607 588
p 2 0 399 521 4892 546
p 2 0 465 455 4638 603
p 2 0 366 554 4799 519
p 2 0 402 518 4585 558
p 2 0 390 530 4851 546
p 2 0 447 473 4735 588
p 2 0 373 547 4675 534
p 2 0 421 499 4350 558
p 2 0 341 579 4385 507
p 2 0 424 496 4379 572
p 2 0 317 603 4028 478
p 2 0 411 509 4228 561
p 2 0 320 600 3885 472
p 2 0 388 532 3553 537
p 2 0 402 518 3926 597
p 2 32 461 427 7277 1089
p 2 33 465 422 9129 1106
p 2 24 499 397 9440 1059
p 2 23 471 426 9813 1032
p 2 21 504 395 9987 1019
p 2 20 455 445 9655 987
p 2 23 522 375 10183 1033
p 2 23 480 417 10262 1007
p 2 24 538 358 10450 1050
p 2 23 467 430 10557 992
p 2 22 535 363 10485 1039
p 2 24 493 403 10587 997
p 2 23 565 332 10671 1060
p 2 23 497 400 10726 983
p 2 23 550 347 10035 1020
p 2 22 507 391 10804 993
p 2 22 597 301 10751 1064
p 2 23 534 363 10889 1032
p 2 24 601 295 10708 1073
p 2 22 519 379 10972 1008
p 2 21 617 282 10951 1085
p 2 22 552 346 11123 1050
p 2 20 608 292 11155 1091
p 2 15 541 364 8219 986
p 2 0 531 389 1956 704
p 2 0 416 504 2185 603
p 2 0 412 508 1358 560
p 2 0 339 581 1147 487
p 2 0 317 603 1019 457
p 2 0 275 645 955 417
p 2 0 318 602 975 450
p 2 0 265 655 885 399
p 2 0 233 687 807 370
p 2 0 233 687 732 359
p 2 0 229 691 720 362
p 2 0 219 701 702 350
p 2 0 222 698 762 360
p 2 0 156 764 559 288
p 2 0 195 725 590 324
p 2 0 171 749 577 302
p 2 0 156 764 517 288
p 2 0 169 751 570 303
p 2 0 175 745 541 303
p 2 0 130 790 449 260
p 2 0 173 747 503 298
p 2 0 122 798 431 253
p 2 0 134 786 442 262
p 2 0 153 767 500 283
p 2 0 142 778 452 269
p 2 0 98 822 374 230
p 2 0 124 796 424 257
p 2 0 110 810 396 243
p 2 0 88 832 338 222
p 2 0 131 789 410 259
p 2 0 115 805 383 242
p 2 0 94 826 328 224
p 2 0 98 822 318 228
p 2 0 117 803 359 242
p 2 0 109 811 359 240
i 2 920 0 0 19214 3433
p 2 0 512 408 677 595
p 2 110 546 264 15210 1572
p 2 0 404 516 752 520
p 2 145 408 367 17730 1689
p 2 0 288 632 711 430
p 2 255 343 322 22074 2156
p 2 0 364 556 841 511
p 2 117 467 336 23008 1903
p 2 0 407 513 993 560
p 2 43 528 349 17311 1477
p 2 0 438 482 1057 595
p 2 12 555 353 14698 1302
p 2 0 468 452 1157 623
p 2 0 283 637 522 396
p 2 5 591 324 11641 1163
p 2 0 434 486 1205 610
p 2 0 276 644 578 407
p 2 0 257 663 525 379
p 2 0 199 721 421 319
p 2 0 133 787 324 259
p 2 0 156 764 387 282
p 2 0 130 790 328 253
p 2 0 114 806 318 241
p 2 0 175 745 400 293
p 2 0 154 766 373 277
p 2 0 153 767 358 268
p 2 0 247 673 505 360
i 2 920 0 0 35796 4065
p 2 0 255 665 501 391
p 2 0 197 723 380 330
p 2 0 101 819 261 234
p 2 0 71 849 225 204
p 2 0 61 859 223 194
p 2 0 55 865 205 188
p 2 0 56 864 221 191
p 2 0 42 878 194 177
p 2 0 35 885 186 169
p 2 0 57 863 213 189
p 2 0 51 869 216 186
p 2 0 34 886 187 169
p 2 0 63 857 215 194
p 2 0 29 891 180 163
p 2 0 33 887 198 169
p 2 0 73 847 252 206
p 2 0 38 882 192 171
p 2 0 41 879 197 175
p 2 0 51 869 222 186
p 2 0 40 880 197 175
p 2 0 50 870 211 183
p 2 0 43 877 197 175
p 2 0 76 844 253 209
p 2 0 32 888 189 167
p 2 0 55 865 222 187
p 2 0 67 853 247 200
p 2 0 43 877 202 178
p 2 5 386 529 17559 1008
p 2 0 331 589 1138 483
p 2 0 218 702 686 354
p 2 1 429 490 14491 949
p 2 0 308 612 1181 463
p 2 0 425 495 12226 869
p 2 0 412 508 12091 801
p 2 0 320 600 1093 469
p 2 0 225 695 681 350
p 2 0 419 501 12050 777
p 2 0 299 621 1155 440
p 2 0 186 734 597 318
p 2 0 166 754 520 295
p 2 0 129 791 437 261
p 2 0 119 801 416 248
p 2 0 103 817 366 234
p 2 0 154 766 510 283
p 2 0 167 753 502 299
p 2 0 153 767 458 280
i 2 920 0 0 28424 3908
p 2 0 280 640 516 401
p 2 3 214 703 1982 386
p 2 0 121 799 334 252
p 2 2 133 785 1879 305
p 2 0 57 863 239 191
p 2 1 88 831 1565 247
p 2 0 49 871 249 185
p 2 0 50 870 1628 213
p 2 0 65 855 290 202
p 2 0 67 853 1628 228
p 2 0 62 858 274 198
p 2 0 88 832 1346 238
p 2 0 41 879 234 178
p 2 0 71 849 1244 226
p 2 0 45 875 227 179
p 2 0 55 865 1175 204
p 2 0 54 866 247 189
p 2 0 63 857 1053 209
p 2 0 52 868 247 188
p 2 0 49 871 847 198
p 2 0 58 862 258 193
p 2 0 69 851 907 216
p 2 0 45 875 227 181
p 2 0 43 877 729 189
p 2 0 61 859 255 195
p 2 0 36 884 696 186
p 2 0 48 872 244 185
p 2 0 36 884 643 181
p 2 0 28 892 199 163
p 2 0 54 866 602 193
p 2 0 26 894 189 161
p 2 0 25 895 539 172
p 2 0 44 876 222 179
p 2 0 35 885 548 179
p 2 0 40 880 203 173
p 2 0 32 888 474 173
p 2 0 22 898 177 157
p 2 0 50 870 490 191
p 2 0 19 901 168 155
p 2 0 25 895 392 165
p 2 0 21 899 178 158
p 2 0 42 878 409 181
p 2 0 45 875 210 178
p 2 0 94 826 451 227
i 2 920 0 0 23092 3521
p 2 0 433 487 712 567
p 2 1 386 533 1254 509
p 2 0 159 761 328 284
p 2 5 194 721 1714 363
p 2 0 102 818 284 235
p 2 1 162 757 1871 327
p 2 0 106 814 324 243
p 2 4 120 796 1560 301
p 2 0 117 803 320 247
p 2 1 127 792 1711 289
p 2 0 96 824 286 228
p 2 3 112 805 1775 299
p 2 0 122 798 332 253
p 2 1 86 833 1788 263
p 2 0 93 827 319 232
p 2 3 113 804 1858 301
p 2 0 72 848 276 208
p 2 4 111 805 1894 305
p 2 0 62 858 267 201
p 2 3 78 839 1848 274
p 2 0 65 855 266 201
p 2 3 90 827 1778 271
p 2 0 94 826 288 225
p 2 1 101 818 1873 288
p 2 0 52 868 264 194
p 2 3 104 813 1513 292
p 2 0 63 857 258 199
p 2 2 87 831 1103 245
p 2 0 48 872 224 182
p 2 1 59 860 644 210
p 2 0 55 865 229 190
i 2 920 0 0 6251 3201
p 2 0 890 30 1643 1038
p 2 0 886 34 1704 986
p 2 0 838 82 1769 959
p 2 0 895 25 1941 1001
p 2 0 879 41 2036 984
p 2 0 887 33 2346 964
p 2 0 854 66 1317 914
p 2 0 898 22 1374 924
p 2 0 785 135 1221 856
p 2 0 878 42 1286 894
p 2 0 876 44 1272 880
p 2 0 894 26 1197 902
p 2 0 833 87 1201 871
p 2 0 792 128 1269 854
p 2 0 776 144 1452 850
i 2 920 0 0 32218 3905
p 2 66 545 309 4847 1441
p 2 129 783 8 26245 2656
p 2 2 771 147 4199 1424
p 2 92 821 7 20986 2357
p 2 56 804 60 4711 1702
i 2 920 0 0 30169 3868
p 2 118 458 344 4967 1347
p 2 524 389 7 30334 3529
p 2 22 734 164 3991 1378
p 2 167 742 11 24789 2533
p 2 10 794 116 4313 1431
p 2 112 805 3 18275 2278
p 2 17 838 65 4428 1482
i 2 920 0 0 37774 4162
p 2 79 430 411 4295 1185
p 2 479 439 2 36706 3665
p 2 25 711 184 4538 1395
p 2 131 786 3 27680 2501
p 2 16 802 102 4066 1352
p 2 67 853 0 18183 2131
p 2 4 859 57 3390 1375
i 2 920 0 0 27772 3692
p 2 11 558 351 4308 1147
p 2 308 605 7 30232 3176
p 2 31 726 163 5118 1481
p 2 157 755 8 22536 2498
p 2 12 800 108 5105 1439
p 2 79 841 0 16716 2024
p 2 6 857 57 4580 1371
i 2 920 0 0 40826 4247
p 2 34 487 399 5988 1183
p 2 414 504 2 41498 3714
p 2 21 698 201 7631 1479
p 2 155 763 2 27589 2726
p 2 3 806 111 4737 1330
p 2 71 849 0 19149 2042
p 2 6 844 70 4712 1321
i 2 920 0 0 30149 3836
p 2 31 567 322 7842 1305
p 2 390 530 0 35638 3628
p 2 190 730 0 17570 2755
p 2 306 614 0 28679 3464
p 2 223 697 0 16628 2942
p 2 311 609 0 23164 3314
p 2 265 655 0 14861 3035
i 2 920 0 0 31480 3935
p 2 249 671 0 15053 2528
p 2 577 343 0 29606 3821
p 2 352 568 0 14226 2921
p 2 556 364 0 19654 3511
p 2 433 487 0 12320 3036
p 2 535 385 0 14255 3231
p 2 489 431 0 10264 3054
i 2 920 0 0 13874 3228
p 2 332 588 0 10963 2766
p 2 638 282 0 12825 3442
p 2 430 490 0 9651 2953
p 2 509 411 0 9418 3135
p 2 624 296 0 7044 3123
p 2 683 237 0 5831 3168
p 2 817 103 0 4148 3149
p 2 920 0 0 3131 3131
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 21 123 776 753 351
p 2 11 199 710 1546 473
p 2 4 214 702 1869 447
p 2 5 213 702 2721 517
p 2 1 246 673 2181 439
p 2 24 279 617 5078 715
p 2 1 293 626 2546 493
p 2 25 281 614 6787 736
p 2 2 308 610 3007 529
p 2 28 277 615 8467 757
p 2 7 293 620 3110 544
p 2 0 236 684 5697 461
p 2 0 211 709 714 342
p 2 0 206 714 4703 419
p 2 0 181 739 545 300
p 2 0 179 741 4900 438
p 2 0 171 749 523 290
p 2 3 175 742 6845 504
p 2 0 148 772 556 296
p 2 17 166 737 9397 620
p 2 0 155 765 594 289
p 2 29 163 728 9022 656
p 2 0 154 766 524 284
p 2 36 173 711 10968 719
p 2 0 153 767 542 291
p 2 37 197 686 12472 831
p 2 0 149 771 531 290
p 2 8 234 678 10174 717
p 2 0 167 753 614 311
p 2 9 249 662 10180 730
p 2 0 182 738 602 329
p 2 38 241 641 12205 899
p 2 0 184 736 642 347
p 2 62 290 568 15102 1142
p 2 0 235 685 812 424
p 2 15 325 580 13331 930
p 2 0 259 661 809 410
p 2 8 353 559 13861 916
p 2 0 300 620 1012 472
p 2 14 391 515 17582 1110
p 2 0 295 625 943 466
p 2 80 373 467 22336 1543
p 2 0 304 616 988 490
p 2 4 465 451 16586 1123
p 2 0 358 562 1138 535
p 2 3 482 435 15888 1112
p 2 0 348 572 1099 516
p 2 37 469 414 18662 1371
p 2 0 378 542 1149 540
p 2 47 482 391 24241 1616
p 2 0 410 510 1285 590
p 2 8 509 403 17532 1265
p 2 0 376 544 1167 532
p 2 1 533 386 15858 1211
p 2 0 410 510 1279 566
p 2 25 522 373 20193 1515
p 2 0 386 534 1182 552
p 2 65 542 313 23567 1812
